Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M,Energy (Wh)
2019-06-28 17:00:00,2019,6,28,17,264.7,0.49,0.09,65.75,120.35,14.64,0.16,0.8,27.11,68.0,98.51,41.59,3505
2019-06-28 18:00:00,2019,6,28,18,125.45,0.4,0.16,76.08,53.45,6.23,0.03,0.15,26.11,74.94,98.52,52.8,1591
2019-06-28 19:00:00,2019,6,28,19,27.75,0.29,0.13,85.8,10.38,1.35,0.01,0.02,23.44,87.25,98.55,61.39,322
2019-06-28 20:00:00,2019,6,28,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.65,88.69,98.61,67.61,103
2019-06-28 21:00:00,2019,6,28,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.0,90.44,98.64,69.89,1
2019-06-29 05:00:00,2019,6,29,5,79.8,0.43,0.19,81.83,34.12,3.74,0.01,0.05,19.21,91.0,98.71,93.66,11
2019-06-29 06:00:00,2019,6,29,6,239.13,0.58,0.1,71.81,104.23,11.33,0.08,0.4,20.81,85.62,98.73,89.65,179
2019-06-29 07:00:00,2019,6,29,7,410.64,0.65,0.11,61.33,183.65,21.5,0.28,1.42,23.15,79.94,98.74,82.45,898
2019-06-29 08:00:00,2019,6,29,8,568.36,0.68,0.11,50.68,258.17,31.93,0.59,2.92,25.85,69.38,98.73,98.79,2287
2019-06-29 09:00:00,2019,6,29,9,700.52,0.7,0.11,40.27,320.52,40.95,0.96,4.77,27.16,65.81,98.69,108.81,3630
2019-06-29 10:00:00,2019,6,29,10,798.17,0.7,0.15,30.76,365.75,47.82,1.28,6.45,28.29,62.69,98.65,117.43,4876
2019-06-29 11:00:00,2019,6,29,11,790.66,0.66,0.16,23.66,366.85,48.66,1.43,7.12,29.3,59.75,98.62,125.1,5623
2019-06-29 12:00:00,2019,6,29,12,832.37,0.68,0.16,21.73,389.9,52.52,1.58,7.8,30.04,57.62,98.56,130.64,5992
2019-06-29 13:00:00,2019,6,29,13,781.45,0.66,0.16,26.18,362.17,48.79,1.42,7.1,30.5,56.69,98.5,134.87,5777
2019-06-29 14:00:00,2019,6,29,14,713.7,0.66,0.16,34.55,329.92,43.89,1.18,6.0,30.64,57.06,98.46,139.04,5753
2019-06-29 15:00:00,2019,6,29,15,583.68,0.62,0.16,44.56,270.75,35.46,0.82,4.17,30.41,58.94,98.42,138.37,4835
2019-06-29 16:00:00,2019,6,29,16,421.44,0.56,0.16,55.13,193.95,25.1,0.47,2.3,29.92,62.94,98.4,136.46,3126
2019-06-29 17:00:00,2019,6,29,17,281.52,0.52,0.16,65.75,128.73,15.89,0.2,0.95,29.11,67.94,98.38,136.2,2800
2019-06-29 18:00:00,2019,6,29,18,137.22,0.43,0.16,76.08,60.48,7.3,0.04,0.2,27.64,77.44,98.37,134.84,1517
2019-06-29 19:00:00,2019,6,29,19,32.03,0.34,0.15,85.81,12.2,1.52,0.01,0.02,25.06,86.44,98.38,131.33,499
2019-06-29 20:00:00,2019,6,29,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,23.73,87.0,98.39,132.29,69
2019-06-29 21:00:00,2019,6,29,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,23.31,87.56,98.37,140.3,0
2019-06-30 05:00:00,2019,6,30,5,37.66,0.2,0.15,81.91,17.6,2.48,0.01,0.05,23.2,98.12,98.25,161.73,2
2019-06-30 06:00:00,2019,6,30,6,118.57,0.29,0.15,71.88,54.08,7.53,0.07,0.33,24.55,95.31,98.2,155.21,82
2019-06-30 07:00:00,2019,6,30,7,200.31,0.32,0.15,61.4,93.85,13.18,0.22,1.05,25.61,94.31,98.16,144.84,45
2019-06-30 08:00:00,2019,6,30,8,306.48,0.37,0.16,50.76,146.17,20.5,0.45,2.25,26.63,93.38,98.12,141.96,226
2019-06-30 09:00:00,2019,6,30,9,570.92,0.57,0.16,40.34,269.42,35.81,0.92,4.85,27.63,91.62,98.02,144.95,1505
2019-06-30 10:00:00,2019,6,30,10,697.79,0.62,0.16,30.83,328.67,43.8,1.28,6.4,27.99,89.44,97.95,148.09,4213
2019-06-30 11:00:00,2019,6,30,11,694.41,0.58,0.13,23.73,328.95,44.86,1.4,7.0,28.25,87.69,98.09,152.39,5708
2019-06-30 12:00:00,2019,6,30,12,366.17,0.3,0.16,21.79,185.12,26.68,0.82,4.05,28.1,87.94,98.09,150.02,458
2019-06-30 13:00:00,2019,6,30,13,554.22,0.47,0.16,26.2,266.1,36.34,1.1,5.48,27.64,89.19,98.05,150.66,124
2019-06-30 14:00:00,2019,6,30,14,229.94,0.21,0.16,34.56,115.75,17.01,0.48,2.42,26.99,90.81,98.04,145.4,2059
2019-06-30 15:00:00,2019,6,30,15,221.07,0.23,0.16,44.56,108.5,15.51,0.39,2.0,26.3,92.81,98.02,140.37,1745
2019-06-30 16:00:00,2019,6,30,16,303.86,0.41,0.16,55.13,141.5,18.99,0.38,1.92,25.84,94.31,98.03,121.56,3115
2019-06-30 17:00:00,2019,6,30,17,208.87,0.38,0.16,65.76,95.1,12.21,0.17,0.83,25.31,95.75,98.07,99.74,3089
2019-06-30 18:00:00,2019,6,30,18,125.3,0.4,0.17,76.09,54.88,6.78,0.05,0.23,24.56,96.62,98.1,99.23,1783
2019-06-30 19:00:00,2019,6,30,19,23.03,0.24,0.14,85.83,8.58,1.16,0.01,0.02,23.65,96.94,98.1,124.21,325
2019-06-30 20:00:00,2019,6,30,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.97,97.0,98.08,133.58,91
2019-06-30 21:00:00,2019,6,30,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,22.42,97.5,98.1,144.77,0
2021-03-01 07:00:00,2021,3,1,7,73.98,0.52,0.23,84.02,26.65,2.79,0.01,0.02,-12.11,72.88,99.33,4.98,38
2021-03-01 08:00:00,2021,3,1,8,233.33,0.62,0.23,74.16,95.25,10.44,0.03,0.17,-11.02,63.56,99.46,8.34,144
2021-03-01 09:00:00,2021,3,1,9,449.03,0.77,0.48,65.33,189.88,24.42,0.16,0.98,-9.88,55.19,99.56,7.26,305
2021-03-01 10:00:00,2021,3,1,10,474.62,0.65,0.43,58.17,206.85,28.41,0.3,1.7,-8.53,50.12,99.61,4.2,653
2021-03-01 11:00:00,2021,3,1,11,635.15,0.77,0.4,53.47,272.65,37.69,0.48,2.52,-7.08,46.38,99.64,0.22,1809
2021-03-01 12:00:00,2021,3,1,12,570.0,0.66,0.4,51.94,247.92,34.82,0.47,2.42,-5.86,43.88,99.65,352.1,4777
2021-03-01 13:00:00,2021,3,1,13,659.77,0.8,0.4,53.87,282.0,38.72,0.49,2.6,-4.95,42.44,99.64,341.35,6707
2021-03-01 14:00:00,2021,3,1,14,575.35,0.8,0.42,58.9,244.48,32.77,0.35,1.92,-4.37,41.88,99.63,328.82,6411
2021-03-01 15:00:00,2021,3,1,15,429.8,0.77,0.47,66.28,181.85,23.22,0.16,0.9,-4.26,41.62,99.63,311.59,5280
2021-03-01 16:00:00,2021,3,1,16,241.25,0.69,0.23,75.26,97.58,10.47,0.03,0.17,-4.81,44.88,99.6,289.59,2109
2021-03-01 17:00:00,2021,3,1,17,60.52,0.52,0.22,85.21,20.38,2.11,0.01,0.02,-6.47,52.19,99.57,263.19,323
2021-03-01 18:00:00,2021,3,1,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.0,62.69,99.53,237.13,0
2021-03-02 04:00:00,2021,3,2,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-8.07,86.25,98.54,184.5,0
2021-03-02 06:00:00,2021,3,2,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-7.09,89.75,98.28,190.84,0
2021-03-02 07:00:00,2021,3,2,7,76.7,0.5,0.3,83.67,28.4,3.14,0.01,0.02,-5.76,87.44,98.16,191.93,613
2021-03-02 08:00:00,2021,3,2,8,253.85,0.66,0.34,73.84,105.92,12.05,0.05,0.25,-3.17,80.25,98.05,193.67,1337
2021-03-02 09:00:00,2021,3,2,9,432.28,0.73,0.43,64.98,186.55,23.57,0.2,1.08,0.44,70.81,97.94,209.15,2202
2021-03-02 10:00:00,2021,3,2,10,556.82,0.76,0.42,57.8,243.25,32.59,0.4,2.15,3.4,64.81,97.84,213.48,4182
2021-03-02 11:00:00,2021,3,2,11,661.03,0.8,0.41,53.09,290.55,39.7,0.57,2.95,5.83,58.31,97.73,218.06,6316
2021-03-02 12:00:00,2021,3,2,12,682.67,0.79,0.38,51.56,299.88,40.73,0.62,3.12,7.67,53.12,97.63,224.29,7044
2021-03-02 13:00:00,2021,3,2,13,648.2,0.79,0.36,53.51,284.5,38.07,0.54,2.8,8.78,50.0,97.54,231.44,6929
2021-03-02 14:00:00,2021,3,2,14,555.32,0.77,0.38,58.58,242.75,31.7,0.38,2.02,9.22,49.69,97.5,239.93,6269
2021-03-02 15:00:00,2021,3,2,15,416.78,0.74,0.38,65.99,181.45,22.27,0.17,0.95,8.87,53.81,97.5,247.59,4919
2021-03-02 16:00:00,2021,3,2,16,240.34,0.67,0.3,75.0,100.12,10.87,0.04,0.2,6.94,64.62,97.51,255.39,1970
2021-03-02 17:00:00,2021,3,2,17,60.9,0.5,0.27,84.98,21.8,2.38,0.01,0.02,3.12,78.69,97.56,263.88,301
2021-03-02 18:00:00,2021,3,2,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.12,86.88,97.63,271.19,0
2021-03-03 00:00:00,2021,3,3,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.26,100.0,97.99,336.3,0
2021-03-03 06:00:00,2021,3,3,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.52,97.12,98.32,356.93,1
2021-03-03 07:00:00,2021,3,3,7,89.09,0.55,0.27,83.33,34.1,3.51,0.01,0.02,-2.41,87.38,98.38,3.45,696
2021-03-03 08:00:00,2021,3,3,8,274.47,0.7,0.26,73.51,115.12,12.58,0.05,0.27,-0.36,78.06,98.45,11.63,1377
2021-03-03 09:00:00,2021,3,3,9,449.76,0.76,0.31,64.63,193.27,23.79,0.21,1.12,2.4,69.31,98.5,21.48,2329
2021-03-03 10:00:00,2021,3,3,10,584.72,0.78,0.3,57.44,253.6,32.91,0.41,2.2,4.48,62.88,98.55,26.12,4159
2021-03-03 11:00:00,2021,3,3,11,670.1,0.8,0.32,52.7,292.88,39.14,0.59,3.0,6.03,58.0,98.58,28.66,6032
2021-03-03 12:00:00,2021,3,3,12,680.94,0.78,0.34,51.18,295.05,39.05,0.61,3.08,7.34,53.19,98.59,30.01,6691
2021-03-03 13:00:00,2021,3,3,13,643.36,0.77,0.32,53.16,278.5,36.4,0.54,2.75,8.24,49.56,98.59,26.95,6589
2021-03-03 14:00:00,2021,3,3,14,536.35,0.73,0.29,58.25,230.85,29.23,0.37,1.92,8.6,47.56,98.6,24.12,4386
2021-03-03 15:00:00,2021,3,3,15,387.75,0.68,0.29,65.71,164.4,19.94,0.17,0.92,8.3,49.5,98.62,27.93,3201
2021-03-03 16:00:00,2021,3,3,16,214.95,0.59,0.2,74.74,87.98,9.97,0.04,0.23,6.58,62.62,98.66,36.43,1626
2021-03-03 17:00:00,2021,3,3,17,52.59,0.41,0.23,84.74,19.4,2.35,0.01,0.02,3.87,61.94,98.7,46.62,290
2021-03-03 18:00:00,2021,3,3,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.3,71.31,98.76,54.91,0
2021-03-03 20:00:00,2021,3,3,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.55,78.0,98.86,69.77,0
2021-03-04 06:00:00,2021,3,4,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.68,86.69,99.32,107.56,1
2021-03-04 07:00:00,2021,3,4,7,68.81,0.41,0.23,82.96,27.98,3.43,0.01,0.05,-1.43,79.06,99.37,109.83,733
2021-03-04 08:00:00,2021,3,4,8,218.87,0.55,0.21,73.17,93.35,11.27,0.06,0.33,0.88,66.06,99.38,115.85,1586
2021-03-04 09:00:00,2021,3,4,9,374.2,0.62,0.21,64.28,162.2,20.61,0.23,1.12,3.13,55.88,99.38,121.25,2432
2021-03-04 10:00:00,2021,3,4,10,528.34,0.7,0.28,57.06,232.08,30.0,0.44,2.2,4.81,49.81,99.38,125.76,4386
2021-03-04 11:00:00,2021,3,4,11,624.59,0.73,0.26,52.31,273.48,35.91,0.61,3.0,6.11,45.81,99.37,129.65,6141
2021-03-04 12:00:00,2021,3,4,12,634.66,0.73,0.26,50.8,271.58,34.25,0.58,2.85,7.09,43.56,99.35,132.19,6943
2021-03-04 13:00:00,2021,3,4,13,590.28,0.7,0.23,52.8,252.45,31.47,0.52,2.58,7.65,42.75,99.33,132.54,6832
2021-03-04 14:00:00,2021,3,4,14,529.34,0.72,0.27,57.93,224.45,27.66,0.38,1.95,7.64,43.62,99.31,130.24,6133
2021-03-04 15:00:00,2021,3,4,15,385.73,0.67,0.26,65.42,160.1,18.83,0.19,0.95,7.22,45.69,99.32,127.59,4937
2021-03-04 16:00:00,2021,3,4,16,215.94,0.59,0.19,74.48,86.33,9.62,0.05,0.25,5.66,55.12,99.34,124.52,2001
2021-03-04 17:00:00,2021,3,4,17,54.41,0.41,0.23,84.5,20.05,2.43,0.01,0.02,1.22,70.12,99.36,121.44,283
2021-03-04 18:00:00,2021,3,4,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.6,73.62,99.39,123.96,0
2021-03-05 02:00:00,2021,3,5,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.35,87.25,99.5,196.74,0
2021-03-05 06:00:00,2021,3,5,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.02,88.31,99.55,226.57,0
2021-03-05 07:00:00,2021,3,5,7,39.06,0.22,0.27,82.59,17.33,2.36,0.01,0.02,-0.24,80.12,99.57,230.5,99
2021-03-05 08:00:00,2021,3,5,8,139.14,0.34,0.26,72.84,60.77,7.77,0.05,0.27,1.82,70.75,99.59,231.41,369
2021-03-05 09:00:00,2021,3,5,9,213.38,0.35,0.26,63.93,98.7,13.76,0.17,0.88,4.52,54.94,99.59,230.56,1162
2021-03-05 10:00:00,2021,3,5,10,327.96,0.43,0.27,56.69,148.7,20.23,0.34,1.73,6.53,44.12,99.58,214.47,1219
2021-03-05 11:00:00,2021,3,5,11,362.12,0.42,0.26,51.93,167.73,22.73,0.44,2.17,7.68,40.25,99.55,195.26,1693
2021-03-05 12:00:00,2021,3,5,12,459.59,0.52,0.26,50.41,206.12,27.48,0.54,2.67,8.4,38.56,99.51,182.99,5966
2021-03-05 13:00:00,2021,3,5,13,535.7,0.63,0.23,52.44,231.95,29.34,0.53,2.65,8.8,37.62,99.45,167.35,6731
2021-03-05 14:00:00,2021,3,5,14,445.27,0.6,0.23,57.61,190.23,23.75,0.36,1.8,8.85,37.81,99.4,126.08,6026
2021-03-05 15:00:00,2021,3,5,15,309.9,0.53,0.21,65.13,130.25,15.96,0.17,0.85,8.51,39.25,99.38,94.91,3578
2021-03-05 16:00:00,2021,3,5,16,169.13,0.45,0.19,74.23,68.42,8.33,0.04,0.23,7.16,53.0,99.38,81.6,1160
2021-03-05 17:00:00,2021,3,5,17,49.0,0.35,0.23,84.25,18.1,2.31,0.01,0.02,3.78,56.62,99.41,74.24,400
2021-03-05 18:00:00,2021,3,5,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.65,64.19,99.44,75.56,0
2021-03-05 22:00:00,2021,3,5,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.52,94.31,99.45,97.42,0
2021-03-06 06:00:00,2021,3,6,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.23,100.0,99.53,102.37,5
2021-03-06 07:00:00,2021,3,6,7,92.23,0.49,0.21,82.2,35.3,3.94,0.01,0.05,-1.64,91.75,99.54,106.06,862
2021-03-06 08:00:00,2021,3,6,8,271.97,0.66,0.2,72.51,109.9,12.25,0.07,0.35,0.73,79.62,99.52,113.27,1717
2021-03-06 09:00:00,2021,3,6,9,444.46,0.72,0.23,63.57,187.5,22.55,0.24,1.25,3.7,66.25,99.5,118.64,2570
2021-03-06 10:00:00,2021,3,6,10,583.16,0.76,0.23,56.31,248.92,31.54,0.47,2.38,6.61,48.38,99.47,119.05,4527
2021-03-06 11:00:00,2021,3,6,11,600.19,0.7,0.2,51.54,258.88,34.17,0.59,2.95,7.99,42.12,99.43,118.55,6430
2021-03-06 12:00:00,2021,3,6,12,645.08,0.73,0.2,50.02,273.33,34.3,0.61,3.02,8.84,39.0,99.39,115.48,7076
2021-03-06 13:00:00,2021,3,6,13,642.35,0.76,0.21,52.07,270.62,33.93,0.55,2.75,9.3,37.62,99.32,113.87,6928
2021-03-06 14:00:00,2021,3,6,14,536.56,0.72,0.2,57.28,224.73,27.61,0.38,1.92,9.32,37.25,99.27,113.76,6296
2021-03-06 15:00:00,2021,3,6,15,404.41,0.69,0.2,64.84,166.8,19.59,0.18,0.95,8.92,37.69,99.24,114.23,5111
2021-03-06 16:00:00,2021,3,6,16,232.6,0.61,0.16,73.97,92.52,10.24,0.05,0.25,7.64,43.19,99.22,112.15,2243
2021-03-06 17:00:00,2021,3,6,17,62.68,0.44,0.21,84.0,22.65,2.64,0.01,0.02,3.23,61.88,99.2,108.99,418
2021-03-06 18:00:00,2021,3,6,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.72,64.94,99.19,112.28,1
2021-03-07 04:00:00,2021,3,7,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.85,89.38,98.85,137.1,0
2021-03-07 06:00:00,2021,3,7,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.39,89.94,98.69,150.86,4
2021-03-07 07:00:00,2021,3,7,7,76.28,0.39,0.26,81.8,32.42,4.08,0.01,0.05,-0.38,85.75,98.67,147.47,385
2021-03-07 08:00:00,2021,3,7,8,225.07,0.53,0.23,72.17,95.75,11.86,0.06,0.33,1.59,79.69,98.63,147.81,1738
2021-03-07 09:00:00,2021,3,7,9,352.91,0.57,0.24,63.22,156.23,20.06,0.21,1.05,4.72,74.0,98.6,161.71,2910
2021-03-07 10:00:00,2021,3,7,10,475.05,0.62,0.26,55.93,214.05,28.18,0.41,2.02,7.51,68.75,98.56,166.38,3866
2021-03-07 11:00:00,2021,3,7,11,638.29,0.73,0.24,51.14,280.95,36.86,0.59,2.95,10.86,60.0,98.46,171.91,5008
2021-03-07 12:00:00,2021,3,7,12,561.86,0.62,0.2,49.64,246.58,31.92,0.54,2.65,14.1,50.69,98.35,182.73,6269
2021-03-07 13:00:00,2021,3,7,13,582.89,0.68,0.19,51.71,255.12,32.92,0.52,2.6,16.03,44.62,98.28,194.07,4758
2021-03-07 14:00:00,2021,3,7,14,535.52,0.71,0.21,56.96,233.9,29.54,0.39,2.0,16.48,42.62,98.22,203.52,5822
2021-03-07 15:00:00,2021,3,7,15,378.1,0.64,0.2,64.56,164.48,20.58,0.2,1.02,16.58,44.12,98.2,213.4,3293
2021-03-07 16:00:00,2021,3,7,16,209.8,0.54,0.18,73.71,89.38,10.71,0.05,0.27,15.58,49.69,98.21,222.62,1683
2021-03-07 17:00:00,2021,3,7,17,56.53,0.38,0.23,83.74,22.45,2.8,0.01,0.02,11.7,64.31,98.25,233.58,397
2021-03-07 18:00:00,2021,3,7,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.24,76.62,98.32,252.89,0
2021-03-08 00:00:00,2021,3,8,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,2.31,86.38,98.73,317.98,0
2021-03-08 06:00:00,2021,3,8,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.15,100.0,99.05,350.05,12
2021-03-08 07:00:00,2021,3,8,7,106.27,0.52,0.17,81.4,42.83,4.65,0.01,0.05,1.1,82.56,99.11,344.87,909
2021-03-08 08:00:00,2021,3,8,8,299.03,0.7,0.2,71.83,123.98,13.64,0.07,0.38,3.62,72.38,99.16,324.83,1798
2021-03-08 09:00:00,2021,3,8,9,448.12,0.71,0.19,62.86,192.92,23.4,0.23,1.25,6.77,64.12,99.19,271.81,2708
2021-03-08 10:00:00,2021,3,8,10,543.91,0.7,0.25,55.55,237.67,31.52,0.46,2.33,10.85,44.0,99.2,305.61,4547
2021-03-08 11:00:00,2021,3,8,11,653.81,0.75,0.15,50.75,284.02,36.84,0.6,2.98,12.88,36.44,99.18,317.02,6088
2021-03-08 12:00:00,2021,3,8,12,660.48,0.73,0.18,49.25,286.2,36.84,0.62,3.08,14.03,34.38,99.14,315.89,6724
2021-03-08 13:00:00,2021,3,8,13,609.2,0.7,0.17,51.35,265.05,33.94,0.58,2.83,14.77,33.38,99.08,313.85,6407
2021-03-08 14:00:00,2021,3,8,14,527.85,0.7,0.2,56.64,229.42,29.21,0.44,2.17,15.22,32.38,99.06,315.0,5514
2021-03-08 15:00:00,2021,3,8,15,406.32,0.68,0.2,64.27,173.75,21.14,0.23,1.17,14.91,33.62,99.04,321.58,4033
2021-03-08 16:00:00,2021,3,8,16,243.77,0.62,0.17,73.45,102.35,11.35,0.07,0.35,13.8,43.5,99.05,66.61,1795
2021-03-08 17:00:00,2021,3,8,17,64.02,0.41,0.22,83.48,25.75,3.12,0.01,0.05,10.81,47.81,99.04,113.27,299
2021-03-08 18:00:00,2021,3,8,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,6.87,58.06,99.05,120.8,0
2021-03-08 20:00:00,2021,3,8,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,4.36,68.5,98.97,131.01,0
2021-03-09 06:00:00,2021,3,9,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,4.31,100.0,98.33,167.49,9
2021-03-09 07:00:00,2021,3,9,7,99.23,0.46,0.24,80.98,41.48,4.98,0.02,0.08,5.56,94.31,98.3,165.06,816
2021-03-09 08:00:00,2021,3,9,8,249.48,0.57,0.34,71.49,107.02,12.97,0.1,0.52,7.91,80.81,98.26,159.31,1784
2021-03-09 09:00:00,2021,3,9,9,394.76,0.62,0.23,62.5,173.65,21.93,0.3,1.52,11.16,68.62,98.21,154.93,2420
2021-03-09 10:00:00,2021,3,9,10,501.78,0.63,0.23,55.17,222.55,28.82,0.53,2.62,14.7,54.31,98.1,167.0,2121
2021-03-09 11:00:00,2021,3,9,11,614.3,0.7,0.23,50.36,272.92,35.2,0.72,3.52,16.68,48.31,97.97,170.49,3974
2021-03-09 12:00:00,2021,3,9,12,625.23,0.69,0.23,48.86,278.35,36.15,0.77,3.8,17.72,46.12,97.85,171.93,5855
2021-03-09 13:00:00,2021,3,9,13,614.72,0.71,0.24,50.99,274.83,35.84,0.72,3.52,18.23,46.81,97.72,176.78,5638
2021-03-09 14:00:00,2021,3,9,14,526.44,0.69,0.19,56.32,234.73,30.24,0.52,2.55,18.44,50.0,97.64,182.11,5426
2021-03-09 15:00:00,2021,3,9,15,391.31,0.65,0.2,63.99,173.5,21.64,0.27,1.35,18.26,53.44,97.57,185.57,3755
2021-03-09 16:00:00,2021,3,9,16,230.48,0.58,0.24,73.2,101.02,11.98,0.08,0.4,17.51,58.0,97.56,186.94,1092
2021-03-09 17:00:00,2021,3,9,17,61.85,0.38,0.23,83.22,26.1,3.29,0.01,0.05,14.9,69.06,97.57,186.53,488
2021-03-09 18:00:00,2021,3,9,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.42,81.0,97.59,187.85,0
2021-03-10 02:00:00,2021,3,10,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,6.44,99.06,97.54,3.86,0
2021-03-10 07:00:00,2021,3,10,7,35.89,0.17,0.21,81.16,15.95,2.09,0.01,0.02,4.0,94.38,97.43,20.16,92
2021-03-10 08:00:00,2021,3,10,8,55.72,0.12,0.2,71.15,25.95,3.85,0.03,0.17,4.55,92.0,97.43,33.89,404
2021-03-10 09:00:00,2021,3,10,9,90.27,0.14,0.22,62.13,48.45,7.38,0.1,0.5,5.17,91.38,97.34,29.46,407
2021-03-10 10:00:00,2021,3,10,10,82.48,0.1,0.22,54.79,44.02,6.85,0.12,0.62,6.65,87.56,97.25,43.86,192
2021-03-10 11:00:00,2021,3,10,11,85.73,0.09,0.22,49.96,45.88,7.15,0.14,0.7,7.4,86.94,97.16,58.31,353
2021-03-10 12:00:00,2021,3,10,12,211.42,0.23,0.22,48.47,109.15,16.27,0.35,1.77,8.16,86.62,97.04,66.91,211
2021-03-10 13:00:00,2021,3,10,13,87.51,0.1,0.23,50.63,48.7,7.72,0.16,0.8,8.63,87.44,96.91,71.15,265
2021-03-10 14:00:00,2021,3,10,14,123.67,0.16,0.22,55.99,62.6,9.25,0.16,0.83,8.51,90.12,96.8,69.2,292
2021-03-10 15:00:00,2021,3,10,15,103.95,0.17,0.21,63.71,51.12,7.37,0.09,0.48,8.07,92.62,96.68,62.0,424
2021-03-10 16:00:00,2021,3,10,16,54.97,0.13,0.2,72.95,25.9,3.59,0.02,0.12,7.27,95.56,96.57,58.9,77
2021-03-10 17:00:00,2021,3,10,17,53.62,0.32,0.21,82.95,23.12,3.04,0.01,0.05,7.08,99.44,96.43,70.8,11
2021-03-10 18:00:00,2021,3,10,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.67,100.0,96.23,132.09,0
2021-03-10 22:00:00,2021,3,10,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.19,93.88,96.28,214.34,0
2021-03-11 06:00:00,2021,3,11,6,7.36,0.41,0.13,89.27,1.67,0.26,0.0,0.0,-1.31,90.06,97.75,283.38,27
2021-03-11 07:00:00,2021,3,11,7,104.14,0.48,0.22,80.84,43.02,4.7,0.02,0.08,-0.39,85.06,97.91,269.1,571
2021-03-11 08:00:00,2021,3,11,8,332.7,0.73,0.34,70.8,141.17,16.49,0.12,0.62,1.64,71.62,98.05,276.39,1826
2021-03-11 09:00:00,2021,3,11,9,501.13,0.77,0.29,61.77,215.73,27.35,0.35,1.8,3.46,59.56,98.17,285.51,2986
2021-03-11 10:00:00,2021,3,11,10,643.39,0.8,0.27,54.41,278.2,36.41,0.61,3.05,4.78,52.56,98.29,290.33,4986
2021-03-11 11:00:00,2021,3,11,11,717.56,0.8,0.16,49.56,308.88,40.16,0.77,3.77,6.14,46.88,98.4,294.16,6788
2021-03-11 12:00:00,2021,3,11,12,735.23,0.8,0.15,48.08,313.98,40.58,0.8,3.92,7.27,41.94,98.48,297.25,7380
2021-03-11 13:00:00,2021,3,11,13,693.74,0.79,0.11,50.27,293.67,37.11,0.69,3.38,7.84,38.56,98.54,298.8,7147
2021-03-11 14:00:00,2021,3,11,14,598.88,0.77,0.14,55.67,250.45,30.88,0.48,2.42,7.8,38.12,98.6,299.07,6451
2021-03-11 15:00:00,2021,3,11,15,449.0,0.73,0.11,63.43,183.75,21.33,0.24,1.23,7.56,39.31,98.66,298.2,5276
2021-03-11 16:00:00,2021,3,11,16,271.56,0.66,0.2,72.7,106.17,11.8,0.07,0.38,6.83,43.62,98.71,295.57,2403
2021-03-11 17:00:00,2021,3,11,17,86.79,0.49,0.21,82.67,31.7,3.63,0.01,0.05,4.23,58.25,98.77,293.34,545
