Time,month,day,hour,Energy (Wh),temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description
2020-07-25 10:00:00,7,25,10,1389,79.12,79.12,1013,83,4.0,226,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-25 11:00:00,7,25,11,1227,79.38,79.38,1014,82,5.01,263,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-25 12:00:00,7,25,12,2108,79.72,79.72,1014,82,5.01,277,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-25 13:00:00,7,25,13,1758,80.78,85.75,1014,79,4.0,287,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-25 14:00:00,7,25,14,3022,81.32,86.76,1014,78,5.01,306,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-25 15:00:00,7,25,15,2947,81.16,86.59,1013,79,1.99,210,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-25 16:00:00,7,25,16,1946,82.83,89.98,1013,77,5.99,234,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-25 17:00:00,7,25,17,1479,82.51,88.95,1013,76,5.99,222,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-25 18:00:00,7,25,18,147,83.57,91.45,1013,76,3.0,189,0.0,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-25 19:00:00,7,25,19,19,84.45,92.89,1013,74,3.0,236,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-25 20:00:00,7,25,20,24,86.5,96.31,1012,70,5.01,218,1.0,0.0,0.0,0.0,75,500,Rain,light rain
2020-07-26 01:00:00,7,26,1,0,80.8,87.3,1011,87,3.0,214,2.0,0.0,0.0,0.0,75,501,Rain,moderate rain
2020-07-26 07:00:00,7,26,7,6,71.56,72.7,1013,91,6.93,200,0.28,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-26 08:00:00,7,26,8,66,71.19,72.32,1013,92,4.7,200,0.0,0.0,0.0,0.0,90,200,Thunderstorm,thunderstorm with light rain
2020-07-26 09:00:00,7,26,9,884,71.22,72.37,1012,92,8.05,210,0.44,0.8,0.0,0.0,90,500,Rain,light rain
2020-07-26 10:00:00,7,26,10,1680,70.72,71.85,1013,93,10.29,200,0.6,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-26 11:00:00,7,26,11,2809,70.38,71.49,1013,93,11.41,240,0.77,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-26 12:00:00,7,26,12,2188,69.93,70.99,1015,93,8.05,260,4.06,0.0,0.0,0.0,90,502,Rain,heavy intensity rain
2020-07-26 12:00:00,7,26,12,2188,69.93,70.99,1015,93,8.05,260,4.06,0.0,0.0,0.0,90,701,Mist,mist
2020-07-26 13:00:00,7,26,13,3604,69.76,70.9,1015,95,0.0,0,2.92,0.0,0.0,0.0,90,501,Rain,moderate rain
2020-07-26 13:00:00,7,26,13,3604,69.76,70.9,1015,95,0.0,0,2.92,0.0,0.0,0.0,90,701,Mist,mist
2020-07-26 14:00:00,7,26,14,5237,69.85,71.01,1013,95,12.75,170,1.41,0.0,0.0,0.0,90,501,Rain,moderate rain
2020-07-26 15:00:00,7,26,15,4104,71.35,72.61,1014,94,6.93,260,0.27,5.1,0.0,0.0,90,500,Rain,light rain
2020-07-26 16:00:00,7,26,16,4442,73.89,75.25,1013,91,1.01,331,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-26 17:00:00,7,26,17,3247,75.97,77.36,1014,87,5.01,237,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-26 18:00:00,7,26,18,944,77.38,78.76,1014,84,8.01,293,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-07-26 19:00:00,7,26,19,492,80.87,85.95,1014,79,5.01,360,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-26 20:00:00,7,26,20,41,83.75,90.25,1014,71,3.0,355,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-27 05:00:00,7,27,5,0,70.56,70.41,1016,66,4.0,355,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 06:00:00,7,27,6,92,68.49,68.27,1016,69,5.01,11,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 07:00:00,7,27,7,627,67.08,66.92,1016,73,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 08:00:00,7,27,8,1733,64.89,64.8,1016,79,5.82,300,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 09:00:00,7,27,9,2610,64.08,64.04,1016,82,1.01,239,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 10:00:00,7,27,10,3700,63.75,63.77,1016,84,1.99,211,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 11:00:00,7,27,11,4836,63.52,63.57,1016,85,1.01,211,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 12:00:00,7,27,12,5512,64.26,64.33,1016,84,1.99,295,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 13:00:00,7,27,13,5602,67.53,67.75,1016,80,4.0,292,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 14:00:00,7,27,14,5125,71.51,71.74,1016,72,4.0,278,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 15:00:00,7,27,15,5282,75.27,75.56,1016,65,5.01,284,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 16:00:00,7,27,16,4876,78.13,78.28,1016,56,5.01,314,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-27 17:00:00,7,27,17,3612,79.9,79.9,1016,52,8.01,5,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-27 18:00:00,7,27,18,1681,81.59,82.06,1015,48,8.99,298,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-27 19:00:00,7,27,19,310,81.68,82.02,1015,47,8.99,20,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-27 20:00:00,7,27,20,28,82.78,82.54,1015,43,7.0,311,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-28 01:00:00,7,28,1,0,79.81,79.81,1013,48,8.01,344,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-28 06:00:00,7,28,6,75,71.46,71.64,1014,71,4.7,240,0.0,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-28 07:00:00,7,28,7,487,70.88,71.19,1013,75,1.01,287,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-28 08:00:00,7,28,8,1418,68.83,69.35,1014,84,6.93,340,2.62,0.0,0.0,0.0,90,501,Rain,moderate rain
2020-07-28 08:00:00,7,28,8,1418,68.83,69.35,1014,84,6.93,340,2.62,0.0,0.0,0.0,90,701,Mist,mist
2020-07-28 09:00:00,7,28,9,2294,67.82,68.43,1013,88,0.0,0,1.11,4.3,0.0,0.0,90,501,Rain,moderate rain
2020-07-28 09:00:00,7,28,9,2294,67.82,68.43,1013,88,0.0,0,1.11,4.3,0.0,0.0,90,701,Mist,mist
2020-07-28 10:00:00,7,28,10,3514,67.26,68.02,1013,92,4.7,150,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-28 11:00:00,7,28,11,4370,67.33,68.09,1013,92,3.36,40,0.0,0.0,0.0,0.0,90,500,Rain,light rain
2020-07-28 12:00:00,7,28,12,2815,67.24,68.0,1013,92,1.99,225,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-28 13:00:00,7,28,13,1931,68.63,69.42,1013,90,1.01,229,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-28 14:00:00,7,28,14,2891,70.7,71.51,1013,86,1.99,209,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-28 15:00:00,7,28,15,4033,74.19,74.98,1012,78,4.0,219,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-28 16:00:00,7,28,16,3336,77.67,78.42,1012,70,1.99,110,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-28 17:00:00,7,28,17,3386,79.95,79.95,1011,65,1.99,159,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-28 18:00:00,7,28,18,1772,80.55,82.87,1011,63,1.01,336,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-28 19:00:00,7,28,19,352,81.64,84.09,1011,61,1.01,51,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-28 20:00:00,7,28,20,27,81.39,83.43,1011,59,5.01,57,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-29 05:00:00,7,29,5,0,69.31,69.48,1012,75,4.7,310,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-29 06:00:00,7,29,6,88,68.02,68.14,1012,77,3.36,310,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-29 07:00:00,7,29,7,636,66.78,66.96,1013,81,3.36,300,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-29 08:00:00,7,29,8,1862,65.32,65.5,1013,84,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-29 09:00:00,7,29,9,2670,64.08,64.22,1013,86,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-29 10:00:00,7,29,10,3540,63.79,63.95,1013,87,3.36,260,0.0,0.0,0.0,0.0,1,701,Mist,mist
2020-07-29 11:00:00,7,29,11,3591,62.76,62.92,1013,89,3.36,290,0.0,0.0,0.0,0.0,20,701,Mist,mist
2020-07-29 12:00:00,7,29,12,5711,64.09,64.35,1013,88,3.36,270,0.0,0.0,0.0,0.0,20,701,Mist,mist
2020-07-29 13:00:00,7,29,13,5892,67.95,68.34,1014,83,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-29 14:00:00,7,29,14,5608,72.64,73.09,1014,74,1.01,345,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-29 15:00:00,7,29,15,3243,76.66,77.04,1014,64,1.01,340,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-29 16:00:00,7,29,16,3588,78.94,78.94,1014,57,3.0,281,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-29 17:00:00,7,29,17,1845,80.47,81.23,1014,50,5.99,360,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-29 18:00:00,7,29,18,1085,82.22,82.71,1014,48,4.0,53,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-29 19:00:00,7,29,19,482,82.71,82.9,1014,46,5.01,38,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-29 20:00:00,7,29,20,43,83.1,83.34,1013,46,1.01,52,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-30 01:00:00,7,30,1,0,78.48,78.51,1014,53,1.99,113,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-07-30 06:00:00,7,30,6,85,69.03,69.06,1015,73,1.99,106,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-30 07:00:00,7,30,7,605,68.43,68.41,1015,73,5.01,98,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-30 08:00:00,7,30,8,1670,66.87,66.83,1015,76,1.01,76,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-30 09:00:00,7,30,9,2499,65.03,64.9,1016,78,4.7,80,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-30 10:00:00,7,30,10,3705,63.72,63.59,1016,81,3.36,30,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-30 11:00:00,7,30,11,4816,62.8,62.64,1017,82,4.7,20,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 12:00:00,7,30,12,5504,63.82,63.75,1017,82,1.01,98,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 13:00:00,7,30,13,5575,67.05,66.88,1017,73,1.99,107,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 14:00:00,7,30,14,5968,70.02,69.82,1017,66,4.0,157,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 15:00:00,7,30,15,3212,72.82,72.57,1017,59,4.0,178,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 16:00:00,7,30,16,4104,75.38,75.16,1018,54,5.01,147,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 17:00:00,7,30,17,3343,76.91,76.69,1017,51,5.01,154,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 18:00:00,7,30,18,1730,78.71,78.71,1017,48,4.0,115,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-30 19:00:00,7,30,19,287,79.57,79.57,1017,47,4.0,145,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-30 20:00:00,7,30,20,30,79.99,79.99,1017,46,4.0,98,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-07-31 06:00:00,7,31,6,82,66.65,66.49,1017,74,3.36,20,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 07:00:00,7,31,7,605,64.44,64.29,1017,79,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 08:00:00,7,31,8,1646,62.2,62.02,1017,83,4.7,330,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 09:00:00,7,31,9,2379,61.75,61.66,1017,86,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 10:00:00,7,31,10,3569,61.2,61.11,1017,87,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-31 11:00:00,7,31,11,4664,60.42,60.3,1017,88,3.36,360,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 12:00:00,7,31,12,5063,61.72,61.68,1018,87,4.7,20,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 13:00:00,7,31,13,3163,66.06,65.98,1018,77,1.01,327,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 14:00:00,7,31,14,5187,70.75,70.59,1018,65,1.01,99,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 15:00:00,7,31,15,3476,74.5,74.32,1018,57,1.99,125,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 16:00:00,7,31,16,2281,77.09,76.86,1018,50,1.99,223,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-07-31 17:00:00,7,31,17,1297,79.74,79.74,1017,47,3.0,77,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 18:00:00,7,31,18,1085,81.07,81.23,1017,45,1.99,90,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 19:00:00,7,31,19,258,81.64,81.61,1017,44,1.99,233,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-07-31 20:00:00,7,31,20,30,82.49,82.4,1017,44,1.99,233,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-01 01:00:00,8,1,1,0,79.16,79.16,1015,51,1.01,158,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-01 06:00:00,8,1,6,80,68.02,68.04,1015,75,3.36,220,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-01 07:00:00,8,1,7,580,67.28,67.37,1015,78,3.36,210,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-01 08:00:00,8,1,8,1594,67.28,67.37,1015,78,3.0,315,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-01 09:00:00,8,1,9,2276,66.76,66.85,1015,79,0.0,0,0.0,0.0,0.0,0.0,20,721,Haze,haze
2020-08-01 10:00:00,8,1,10,3500,65.14,65.25,1014,83,1.01,241,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-01 11:00:00,8,1,11,4330,63.73,63.84,1014,86,0.0,0,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-01 12:00:00,8,1,12,2848,63.93,64.17,1014,88,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-01 13:00:00,8,1,13,1077,68.11,68.43,1015,81,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-01 14:00:00,8,1,14,2738,72.72,73.02,1014,71,1.01,348,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-01 15:00:00,8,1,15,2297,76.12,76.48,1014,65,1.01,272,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-01 16:00:00,8,1,16,1099,78.89,78.89,1014,56,3.0,26,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-01 17:00:00,8,1,17,1374,80.69,81.32,1014,49,5.01,221,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-01 18:00:00,8,1,18,961,80.28,81.16,1014,51,3.0,311,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-01 19:00:00,8,1,19,471,78.67,78.87,1014,56,5.99,348,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-01 20:00:00,8,1,20,42,78.85,78.85,1013,57,5.01,328,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-02 06:00:00,8,2,6,74,68.67,69.08,1014,82,4.0,38,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-02 07:00:00,8,2,7,447,67.95,68.29,1014,82,3.0,45,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-02 08:00:00,8,2,8,1276,66.79,67.12,1014,84,1.01,59,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-02 09:00:00,8,2,9,2324,65.3,65.48,1015,84,5.99,38,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-02 10:00:00,8,2,10,3026,63.59,63.46,1015,81,5.01,55,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-02 11:00:00,8,2,11,4094,62.67,62.49,1016,82,7.0,53,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-02 12:00:00,8,2,12,4134,62.38,62.17,1016,82,4.0,37,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-02 13:00:00,8,2,13,3724,62.89,62.64,1016,80,3.0,41,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-02 14:00:00,8,2,14,3267,64.45,64.22,1017,77,5.99,63,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-02 15:00:00,8,2,15,2435,66.06,65.79,1017,73,4.0,44,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-02 16:00:00,8,2,16,3886,67.41,67.14,1017,70,5.99,47,0.25,0.0,0.0,0.0,75,500,Rain,light rain
2020-08-02 17:00:00,8,2,17,3447,69.49,69.1,1017,63,7.0,57,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-02 18:00:00,8,2,18,1184,70.3,69.91,1017,61,5.99,71,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-02 19:00:00,8,2,19,264,71.42,71.04,1018,59,8.01,12,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-02 20:00:00,8,2,20,20,70.07,69.6,1018,60,8.99,104,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-03 01:00:00,8,3,1,0,68.31,67.66,1019,60,3.0,94,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-03 06:00:00,8,3,6,29,58.05,57.51,1020,84,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-03 07:00:00,8,3,7,564,56.84,56.32,1020,87,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-03 08:00:00,8,3,8,1400,56.01,55.49,1021,89,3.36,350,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-03 09:00:00,8,3,9,1798,56.61,56.1,1021,88,0.0,0,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-03 10:00:00,8,3,10,2943,57.87,57.49,1021,88,0.0,0,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-03 11:00:00,8,3,11,4631,58.6,58.15,1022,85,3.36,0,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-03 12:00:00,8,3,12,4791,59.36,58.8,1022,81,1.01,97,0.0,0.0,0.0,0.0,75,500,Rain,light rain
2020-08-03 13:00:00,8,3,13,3625,61.12,60.42,1022,74,1.99,90,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-03 14:00:00,8,3,14,3982,63.63,62.8,1022,66,1.01,92,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-03 15:00:00,8,3,15,4790,65.84,64.94,1022,60,1.99,92,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-03 16:00:00,8,3,16,4784,67.64,66.78,1022,57,3.0,247,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-03 17:00:00,8,3,17,3847,69.67,68.88,1022,54,3.0,202,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-03 18:00:00,8,3,18,1729,70.56,69.71,1022,51,5.01,94,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-03 19:00:00,8,3,19,306,71.24,70.41,1022,50,8.01,85,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2020-08-03 20:00:00,8,3,20,17,71.17,70.34,1022,50,7.0,104,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-04 06:00:00,8,4,6,69,56.32,55.42,1022,80,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-04 07:00:00,8,4,7,583,55.92,55.11,1022,83,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-04 08:00:00,8,4,8,1564,54.73,54.0,1021,87,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-04 09:00:00,8,4,9,2202,54.37,53.65,1021,88,3.36,240,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-04 10:00:00,8,4,10,3426,54.1,53.35,1021,88,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-04 11:00:00,8,4,11,4333,53.42,52.7,1021,90,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-04 12:00:00,8,4,12,5773,54.07,53.46,1021,91,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-04 13:00:00,8,4,13,3455,58.48,58.03,1021,85,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-04 14:00:00,8,4,14,3830,63.25,62.71,1021,73,3.0,311,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-04 15:00:00,8,4,15,4193,67.68,66.96,1021,60,5.99,302,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-04 16:00:00,8,4,16,4699,70.3,69.44,1021,51,8.01,294,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-04 17:00:00,8,4,17,3196,72.61,71.69,1021,45,5.99,342,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-04 18:00:00,8,4,18,1749,74.73,73.92,1021,43,5.99,348,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-04 19:00:00,8,4,19,549,75.58,74.77,1020,41,7.0,11,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-04 20:00:00,8,4,20,41,75.85,75.06,1020,41,5.01,34,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-05 01:00:00,8,5,1,0,73.35,72.5,1017,45,10.0,297,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-05 06:00:00,8,5,6,13,61.63,60.87,1018,72,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-05 07:00:00,8,5,7,564,60.15,59.49,1018,77,3.36,220,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-05 08:00:00,8,5,8,1552,58.8,58.19,1018,81,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-05 09:00:00,8,5,9,2065,58.32,57.7,1017,82,3.36,230,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-05 10:00:00,8,5,10,3354,58.17,57.6,1017,83,0.0,0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-05 11:00:00,8,5,11,4477,57.94,57.33,1018,83,1.01,138,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2020-08-05 12:00:00,8,5,12,2120,58.19,57.56,1018,82,3.36,230,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-05 13:00:00,8,5,13,2481,61.66,61.11,1018,76,1.01,325,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-05 14:00:00,8,5,14,2661,66.97,66.38,1018,64,1.01,277,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-05 15:00:00,8,5,15,2869,71.2,70.7,1018,57,5.01,227,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-05 16:00:00,8,5,16,3152,74.05,73.31,1018,46,5.01,263,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2020-08-05 17:00:00,8,5,17,1948,75.51,75.11,1018,50,5.01,215,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-05 18:00:00,8,5,18,1168,74.62,74.32,1017,54,4.0,268,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-05 19:00:00,8,5,19,334,75.9,75.72,1017,54,5.99,263,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-05 20:00:00,8,5,20,4,76.08,75.92,1017,54,4.0,214,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-06 06:00:00,8,6,6,58,63.36,63.34,1017,84,6.93,130,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-06 07:00:00,8,6,7,336,62.82,62.83,1017,86,1.01,151,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-06 08:00:00,8,6,8,889,62.51,62.51,1017,86,4.7,140,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-06 09:00:00,8,6,9,1951,62.22,62.13,1017,85,4.0,146,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-06 10:00:00,8,6,10,3223,61.95,61.75,1017,83,1.99,223,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2020-08-06 11:00:00,8,6,11,3522,62.04,61.81,1017,82,1.99,162,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-06 12:00:00,8,6,12,2872,63.27,63.05,1018,80,1.99,165,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2020-08-06 13:00:00,8,6,13,4754,64.42,64.27,1018,79,3.0,165,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
