Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,T2M,RH2M
9/15/20 7:00,2020,9,15,7,167.13,16.14,81.69
9/15/20 8:00,2020,9,15,8,314.3,18.55,71.56
9/15/20 9:00,2020,9,15,9,445.53,20.94,62.38
9/15/20 10:00,2020,9,15,10,591.34,22.78,55.62
9/15/20 11:00,2020,9,15,11,651.98,24.3,50.06
9/15/20 12:00,2020,9,15,12,457.66,25.24,46.62
9/15/20 13:00,2020,9,15,13,435.77,25.23,46.25
9/15/20 14:00,2020,9,15,14,399.16,25.04,47.88
9/15/20 15:00,2020,9,15,15,275.26,25.09,50
9/15/20 16:00,2020,9,15,16,150.3,24.09,55.88
9/15/20 17:00,2020,9,15,17,51.99,21.94,62.38
9/15/20 18:00,2020,9,15,18,0,19.7,67.69
9/15/20 19:00,2020,9,15,19,0,18.76,71.31
9/16/20 1:00,2020,9,16,1,0,14.32,95.38
9/16/20 7:00,2020,9,16,7,121.99,13.7,79
9/16/20 8:00,2020,9,16,8,260.02,16.16,63.75
9/16/20 9:00,2020,9,16,9,431,17.62,54.88
9/16/20 10:00,2020,9,16,10,584.47,18.44,52.44
9/16/20 11:00,2020,9,16,11,589.5,19.16,50.69
9/16/20 12:00,2020,9,16,12,573.31,19.97,48.75
9/16/20 13:00,2020,9,16,13,543.62,20.23,47.56
9/16/20 14:00,2020,9,16,14,501.26,20.14,46.31
9/16/20 15:00,2020,9,16,15,399.77,19.68,45.25
9/16/20 16:00,2020,9,16,16,264.34,18.75,45.31
9/16/20 17:00,2020,9,16,17,99.42,16.96,50.88
9/16/20 18:00,2020,9,16,18,0,13.57,62.62
9/16/20 19:00,2020,9,16,19,0,12.24,64
9/16/20 21:00,2020,9,16,21,0,10.19,66.38
9/17/20 7:00,2020,9,17,7,155.11,6.87,57.94
9/17/20 8:00,2020,9,17,8,261.24,10.2,39.88
9/17/20 9:00,2020,9,17,9,320.6,12.16,35.12
9/17/20 10:00,2020,9,17,10,436.54,13.58,34.19
9/17/20 11:00,2020,9,17,11,370.88,14.71,33.81
9/17/20 12:00,2020,9,17,12,451.98,15.44,33.94
9/17/20 13:00,2020,9,17,13,363.73,15.73,34.44
9/17/20 14:00,2020,9,17,14,355.65,15.67,35.31
9/17/20 15:00,2020,9,17,15,238.83,15.45,36.75
9/17/20 16:00,2020,9,17,16,137.84,14.8,39.25
9/17/20 17:00,2020,9,17,17,67.27,13.16,52.06
9/17/20 18:00,2020,9,17,18,0,10.5,64.25
9/17/20 19:00,2020,9,17,19,0,9.55,63.56
9/18/20 3:00,2020,9,18,3,0,4.05,80.38
9/18/20 6:00,2020,9,18,6,58.77,3.55,81.94
9/18/20 7:00,2020,9,18,7,240.03,6.24,67.69
9/18/20 8:00,2020,9,18,8,428.73,9.75,49.56
9/18/20 9:00,2020,9,18,9,587.45,12.7,34.12
9/18/20 10:00,2020,9,18,10,702.71,14.15,32.69
9/18/20 11:00,2020,9,18,11,766.84,15.3,32.69
9/18/20 12:00,2020,9,18,12,776.14,16.21,32.81
9/18/20 13:00,2020,9,18,13,723.24,16.81,33
9/18/20 14:00,2020,9,18,14,616.52,17.05,33.25
9/18/20 15:00,2020,9,18,15,464.14,16.95,33.62
9/18/20 16:00,2020,9,18,16,285.62,16.42,34.88
9/18/20 17:00,2020,9,18,17,98.16,14.41,53.25
9/18/20 18:00,2020,9,18,18,0,10.5,59.69
9/18/20 19:00,2020,9,18,19,0,8.98,60.12
9/18/20 23:00,2020,9,18,23,0,7.34,65.75
9/19/20 6:00,2020,9,19,6,39.74,6.61,98.88
9/19/20 7:00,2020,9,19,7,152.47,9.37,83.25
9/19/20 8:00,2020,9,19,8,279.57,12.59,69.31
9/19/20 9:00,2020,9,19,9,418.41,15.9,59
9/19/20 10:00,2020,9,19,10,529.16,18.39,53.19
9/19/20 11:00,2020,9,19,11,583.12,20.02,49.25
9/19/20 12:00,2020,9,19,12,560.32,21.06,46.81
9/19/20 13:00,2020,9,19,13,529.61,21.55,45.94
9/19/20 14:00,2020,9,19,14,380.92,21.6,46.19
9/19/20 15:00,2020,9,19,15,236.27,21.26,47.5
9/19/20 16:00,2020,9,19,16,160.81,20.23,51.38
9/19/20 17:00,2020,9,19,17,48.1,18.1,60.12
9/19/20 18:00,2020,9,19,18,0,15.59,68.75
9/19/20 19:00,2020,9,19,19,0,14.72,72.12
9/20/20 5:00,2020,9,20,5,0,9.41,83.31
9/20/20 7:00,2020,9,20,7,110.41,10.38,76.69
9/20/20 8:00,2020,9,20,8,227.59,12.37,67.81
9/20/20 9:00,2020,9,20,9,318.59,14.9,57.25
9/20/20 10:00,2020,9,20,10,465.09,16.44,52
9/20/20 11:00,2020,9,20,11,520.88,17.98,47.88
9/20/20 12:00,2020,9,20,12,465.98,20.15,43.5
9/20/20 13:00,2020,9,20,13,399.52,21.44,41.44
9/20/20 14:00,2020,9,20,14,298.33,21.8,41.25
9/20/20 15:00,2020,9,20,15,221.76,21.38,42.75
9/20/20 16:00,2020,9,20,16,115.59,20.51,46
9/20/20 17:00,2020,9,20,17,38.2,19.06,50.81
9/20/20 18:00,2020,9,20,18,0,17.97,54.19
9/20/20 19:00,2020,9,20,19,0,17.15,57
9/21/20 1:00,2020,9,21,1,0,15.17,62.38
9/21/20 7:00,2020,9,21,7,148.78,13.85,69.19
9/21/20 8:00,2020,9,21,8,297.83,16.16,61.62
9/21/20 9:00,2020,9,21,9,402.62,18.71,55.44
9/21/20 10:00,2020,9,21,10,484.5,20.93,50.94
9/21/20 11:00,2020,9,21,11,546.05,22.62,48.31
9/21/20 12:00,2020,9,21,12,502.41,23.74,47.19
9/21/20 13:00,2020,9,21,13,400.22,24.58,46.75
9/21/20 14:00,2020,9,21,14,326.32,25.04,46.94
9/21/20 15:00,2020,9,21,15,266.43,25.05,47.94
9/21/20 16:00,2020,9,21,16,159.5,24.31,52.69
9/21/20 17:00,2020,9,21,17,45.53,21.98,62.31
9/21/20 18:00,2020,9,21,18,0,19.42,69
9/21/20 19:00,2020,9,21,19,0,18.02,75.69
9/21/20 21:00,2020,9,21,21,0,16.52,86.75
9/22/20 7:00,2020,9,22,7,181.82,15.15,88.88
9/22/20 8:00,2020,9,22,8,349.91,17.57,78.75
9/22/20 9:00,2020,9,22,9,501.51,20.68,66.88
9/22/20 10:00,2020,9,22,10,445.48,23.98,53
9/22/20 11:00,2020,9,22,11,670.74,25.86,47.75
9/22/20 12:00,2020,9,22,12,660.19,26.88,46.75
9/22/20 13:00,2020,9,22,13,608.15,27.52,46.62
9/22/20 14:00,2020,9,22,14,507.2,27.84,47.38
9/22/20 15:00,2020,9,22,15,364.77,27.72,48.19
9/22/20 16:00,2020,9,22,16,206.41,26.78,53.94
9/22/20 17:00,2020,9,22,17,55.25,24.21,70.5
9/22/20 18:00,2020,9,22,18,0,21.42,71.75
9/22/20 19:00,2020,9,22,19,0,19.94,74.94
9/23/20 3:00,2020,9,23,3,0,14.25,88.56
9/23/20 7:00,2020,9,23,7,184.02,15.43,82.25
9/23/20 8:00,2020,9,23,8,351.68,17.9,74.12
9/23/20 9:00,2020,9,23,9,498.19,21.47,64.5
9/23/20 10:00,2020,9,23,10,601.17,25.2,53
9/23/20 11:00,2020,9,23,11,667.73,27.2,46.12
9/23/20 12:00,2020,9,23,12,655.88,28.02,42.56
9/23/20 13:00,2020,9,23,13,604.84,28.31,41.06
9/23/20 14:00,2020,9,23,14,448.34,28.15,41.81
9/23/20 15:00,2020,9,23,15,275.69,27.58,44.19
9/23/20 16:00,2020,9,23,16,140.8,26.16,51.25
9/23/20 17:00,2020,9,23,17,36.65,23.05,64.81
9/23/20 18:00,2020,9,23,18,0,20.94,68.81
9/23/20 19:00,2020,9,23,19,0,20.4,70.25
9/23/20 23:00,2020,9,23,23,0,17.2,92.25
9/24/20 7:00,2020,9,24,7,116.08,16.33,95.88
9/24/20 8:00,2020,9,24,8,245.19,17.71,92.19
9/24/20 9:00,2020,9,24,9,434.25,19.57,81.88
9/24/20 10:00,2020,9,24,10,534.05,21.36,72.19
9/24/20 11:00,2020,9,24,11,582.47,22.67,66.25
9/24/20 12:00,2020,9,24,12,622.12,23.48,62.56
9/24/20 13:00,2020,9,24,13,577.48,23.78,60.5
9/24/20 14:00,2020,9,24,14,459.02,23.69,59.81
9/24/20 15:00,2020,9,24,15,365.54,23.36,60.12
9/24/20 16:00,2020,9,24,16,182.94,22.58,62.88
9/24/20 17:00,2020,9,24,17,47.48,20.82,75.38
9/24/20 18:00,2020,9,24,18,0,17.95,83.12
9/24/20 19:00,2020,9,24,19,0,17.21,83.88
9/25/20 5:00,2020,9,25,5,0,13.4,100
9/25/20 7:00,2020,9,25,7,155.74,15.44,94.69
9/25/20 8:00,2020,9,25,8,294.08,17.48,87.88
9/25/20 9:00,2020,9,25,9,459.23,20.26,76.94
9/25/20 10:00,2020,9,25,10,551.86,23.09,67.06
9/25/20 11:00,2020,9,25,11,584.28,25.58,60
9/25/20 12:00,2020,9,25,12,590.04,27.16,55.69
9/25/20 13:00,2020,9,25,13,508.52,27.54,54.69
9/25/20 14:00,2020,9,25,14,237.8,27.08,56.75
9/25/20 15:00,2020,9,25,15,196.18,26.6,58.81
9/25/20 16:00,2020,9,25,16,99.89,25.44,63.94
9/25/20 17:00,2020,9,25,17,28.57,23.24,70.56
9/25/20 18:00,2020,9,25,18,0,19.96,77.31
9/25/20 19:00,2020,9,25,19,0,18.34,77.69
9/26/20 1:00,2020,9,26,1,0,15.74,73.56
9/26/20 7:00,2020,9,26,7,56.4,15.26,81.25
9/26/20 8:00,2020,9,26,8,74.06,16.15,77.75
9/26/20 9:00,2020,9,26,9,108.2,17.27,74.44
9/26/20 10:00,2020,9,26,10,142.23,18.44,71.19
9/26/20 11:00,2020,9,26,11,146.08,19.4,68.06
9/26/20 12:00,2020,9,26,12,151.96,20.01,65.75
9/26/20 13:00,2020,9,26,13,151.55,20.46,65.06
9/26/20 14:00,2020,9,26,14,147.32,20.94,66.44
9/26/20 15:00,2020,9,26,15,151.84,21.05,72.5
9/26/20 16:00,2020,9,26,16,83.38,19.87,85.06
9/26/20 17:00,2020,9,26,17,24.32,18.64,91.69
9/26/20 18:00,2020,9,26,18,0,17.43,94.88
9/26/20 21:00,2020,9,26,21,0,14.48,96.56
9/27/20 7:00,2020,9,27,7,95.16,10.83,90.56
9/27/20 8:00,2020,9,27,8,247,12.33,80.88
9/27/20 9:00,2020,9,27,9,305.2,15.18,60.5
9/27/20 10:00,2020,9,27,10,395.59,17.4,45.94
9/27/20 11:00,2020,9,27,11,525.93,18.25,43.12
9/27/20 12:00,2020,9,27,12,462.84,18.83,43.06
9/27/20 13:00,2020,9,27,13,347.81,18.91,45
9/27/20 14:00,2020,9,27,14,208.12,17.96,50.06
9/27/20 15:00,2020,9,27,15,119.25,16.45,57.94
9/27/20 16:00,2020,9,27,16,60.91,15.51,65.19
9/27/20 17:00,2020,9,27,17,32.46,14.28,75.25
9/27/20 18:00,2020,9,27,18,0,13.01,84.69
9/28/20 3:00,2020,9,28,3,0,8.2,86.56
9/28/20 7:00,2020,9,28,7,133.49,8.3,85.5
9/28/20 8:00,2020,9,28,8,256.38,10.51,74.06
9/28/20 9:00,2020,9,28,9,324.92,11.9,65.81
9/28/20 10:00,2020,9,28,10,330.18,12.34,63.5
9/28/20 11:00,2020,9,28,11,283.38,12.35,63
9/28/20 12:00,2020,9,28,12,314.89,12.43,62.56
9/28/20 13:00,2020,9,28,13,355.31,12.89,61
9/28/20 14:00,2020,9,28,14,296.92,13.01,60.31
9/28/20 15:00,2020,9,28,15,204.66,12.8,61.25
9/28/20 16:00,2020,9,28,16,113.72,12.03,63.5
9/28/20 17:00,2020,9,28,17,35.69,10.88,67.81
9/28/20 18:00,2020,9,28,18,0,9.72,74.75
9/28/20 19:00,2020,9,28,19,0,9.23,81
9/28/20 23:00,2020,9,28,23,0,9.56,86.06
9/29/20 7:00,2020,9,29,7,89.99,7.55,86.06
9/29/20 8:00,2020,9,29,8,188.27,10.37,70.25
9/29/20 9:00,2020,9,29,9,279.49,12.69,58.44
9/29/20 10:00,2020,9,29,10,371.54,13.43,56.75
9/29/20 11:00,2020,9,29,11,495.62,13.99,57.38
9/29/20 12:00,2020,9,29,12,466.05,15.48,56.06
9/29/20 13:00,2020,9,29,13,358.37,17.5,53.25
9/29/20 14:00,2020,9,29,14,336.64,18.55,51.25
9/29/20 15:00,2020,9,29,15,249.53,19.07,50.31
9/29/20 16:00,2020,9,29,16,151.05,18.67,56.38
9/29/20 17:00,2020,9,29,17,42.12,15.9,73.31
9/29/20 18:00,2020,9,29,18,0,13.47,76.5
9/29/20 19:00,2020,9,29,19,0,12.29,79.25
9/30/20 5:00,2020,9,30,5,0,7.71,96.56
9/30/20 7:00,2020,9,30,7,181.98,8.99,93.12
9/30/20 8:00,2020,9,30,8,363.52,10.66,84.12
9/30/20 9:00,2020,9,30,9,527.62,12.73,71.25
9/30/20 10:00,2020,9,30,10,561.79,14.55,59.94
9/30/20 11:00,2020,9,30,11,436.18,15.42,53.88
9/30/20 12:00,2020,9,30,12,489.16,15.46,52.38
9/30/20 13:00,2020,9,30,13,374.77,15.1,53.38
9/30/20 14:00,2020,9,30,14,403.88,15.05,54.06
9/30/20 15:00,2020,9,30,15,279.18,14.87,55
9/30/20 16:00,2020,9,30,16,139.76,14.11,59.06
9/30/20 17:00,2020,9,30,17,25.97,12.73,65.69
9/30/20 18:00,2020,9,30,18,0,11.4,70.25
9/30/20 19:00,2020,9,30,19,0,10.45,72.31
10/1/20 1:00,2020,10,1,1,0,7.59,83.25
10/1/20 7:00,2020,10,1,7,86.09,7.82,90
10/1/20 8:00,2020,10,1,8,170.3,8.21,85.94
10/1/20 9:00,2020,10,1,9,228.09,9.34,76.5
10/1/20 10:00,2020,10,1,10,334.67,10.55,66.12
10/1/20 11:00,2020,10,1,11,449.97,11.55,57.38
10/1/20 12:00,2020,10,1,12,445.8,12.32,51.69
10/1/20 13:00,2020,10,1,13,324.59,12.8,48
10/1/20 14:00,2020,10,1,14,271.86,12.76,45.88
10/1/20 15:00,2020,10,1,15,214.82,12.39,44.88
10/1/20 16:00,2020,10,1,16,131.26,11.54,45.5
10/1/20 17:00,2020,10,1,17,38,9.62,52.31
10/1/20 18:00,2020,10,1,18,0,6.87,64.69
10/1/20 21:00,2020,10,1,21,0,4.31,72.69
10/2/20 7:00,2020,10,2,7,125.14,2.13,73.38
10/2/20 8:00,2020,10,2,8,261.81,5.15,58.44
10/2/20 9:00,2020,10,2,9,390.93,7.44,46.44
10/2/20 10:00,2020,10,2,10,456.58,8.48,43.44
10/2/20 11:00,2020,10,2,11,350.04,9.44,41.19
10/2/20 12:00,2020,10,2,12,428.05,10.15,39.5
10/2/20 13:00,2020,10,2,13,353,10.58,38.5
10/2/20 14:00,2020,10,2,14,326.98,10.59,38.25
10/2/20 15:00,2020,10,2,15,224.2,10.33,38.44
10/2/20 16:00,2020,10,2,16,120.85,9.68,39.88
10/2/20 17:00,2020,10,2,17,22.53,8.04,54.25
10/2/20 18:00,2020,10,2,18,0,6,56.31
10/3/20 3:00,2020,10,3,3,0,1.78,82.44
10/3/20 7:00,2020,10,3,7,60.08,3.21,81.69
10/3/20 8:00,2020,10,3,8,169.42,4.95,74.75
10/3/20 9:00,2020,10,3,9,279.37,8.15,51.75
10/3/20 10:00,2020,10,3,10,354.49,9.63,43.56
10/3/20 11:00,2020,10,3,11,393.99,10.4,42.19
10/3/20 12:00,2020,10,3,12,460.6,10.89,41.88
10/3/20 13:00,2020,10,3,13,333.52,10.74,43
10/3/20 14:00,2020,10,3,14,231.43,10.45,44.44
10/3/20 15:00,2020,10,3,15,166.18,10.19,45.62
10/3/20 16:00,2020,10,3,16,98.59,9.62,48.31
10/3/20 17:00,2020,10,3,17,17.1,7.53,63.81
10/3/20 18:00,2020,10,3,18,0,5.59,70
10/3/20 23:00,2020,10,3,23,0,2.63,78.31
10/4/20 7:00,2020,10,4,7,174.82,2.21,79
10/4/20 8:00,2020,10,4,8,360.13,5.14,64
10/4/20 9:00,2020,10,4,9,515.17,8.79,46.5
10/4/20 10:00,2020,10,4,10,627.15,10.4,41.69
10/4/20 11:00,2020,10,4,11,593.3,11.55,38.88
10/4/20 12:00,2020,10,4,12,693.12,12.47,36.81
10/4/20 13:00,2020,10,4,13,633.45,13.08,35.56
10/4/20 14:00,2020,10,4,14,526.72,13.26,35.25
10/4/20 15:00,2020,10,4,15,375.97,13.12,36.06
10/4/20 16:00,2020,10,4,16,194.75,12.35,39.75
10/4/20 17:00,2020,10,4,17,31.14,8.94,58.69
10/4/20 18:00,2020,10,4,18,0,6.42,62.69
10/5/20 5:00,2020,10,5,5,0,4.4,83.25
10/5/20 7:00,2020,10,5,7,153.8,5.84,77.38
10/5/20 8:00,2020,10,5,8,317.96,9.58,61.25
10/5/20 9:00,2020,10,5,9,471.62,12.62,52.69
10/5/20 10:00,2020,10,5,10,416.48,15.02,47.31
10/5/20 11:00,2020,10,5,11,627.41,16.98,44.31
10/5/20 12:00,2020,10,5,12,602.57,18.83,42.31
10/5/20 13:00,2020,10,5,13,544.06,20.27,41.31
10/5/20 14:00,2020,10,5,14,441.76,21.15,41.44
10/5/20 15:00,2020,10,5,15,296.88,21.3,43.31
10/5/20 16:00,2020,10,5,16,125.23,20.01,51.12
10/5/20 17:00,2020,10,5,17,18.43,16.94,62.19
10/5/20 18:00,2020,10,5,18,0,15.54,67.94
10/6/20 1:00,2020,10,6,1,0,9.54,94.06
10/6/20 7:00,2020,10,6,7,153.43,8.47,82.81
10/6/20 8:00,2020,10,6,8,329.23,11.05,70.94
10/6/20 9:00,2020,10,6,9,485.81,14.59,59.75
10/6/20 10:00,2020,10,6,10,594.23,18.51,43.94
10/6/20 11:00,2020,10,6,11,636.34,21.13,35.62
10/6/20 12:00,2020,10,6,12,590.2,22.84,33.75
10/6/20 13:00,2020,10,6,13,573.12,23.61,34.38
10/6/20 14:00,2020,10,6,14,475.27,23.18,38.31
10/6/20 15:00,2020,10,6,15,320.31,22.33,43.31
10/6/20 16:00,2020,10,6,16,144.2,21.8,46.94
10/6/20 17:00,2020,10,6,17,19.69,20.2,53.5
10/6/20 18:00,2020,10,6,18,0,18.15,61.31
10/6/20 21:00,2020,10,6,21,0,15.05,69.69
10/7/20 7:00,2020,10,7,7,157.43,10.34,77.44
10/7/20 8:00,2020,10,7,8,335.38,12.9,65
10/7/20 9:00,2020,10,7,9,490.39,15.51,54.31
10/7/20 10:00,2020,10,7,10,604.38,17.37,48.31
10/7/20 11:00,2020,10,7,11,663.6,18.61,44
10/7/20 12:00,2020,10,7,12,664.8,19.39,41.5
10/7/20 13:00,2020,10,7,13,610.61,19.83,39.56
10/7/20 14:00,2020,10,7,14,504.52,19.89,38.12
10/7/20 15:00,2020,10,7,15,353.59,19.51,37.31
10/7/20 16:00,2020,10,7,16,175.43,18.35,40.06
10/7/20 17:00,2020,10,7,17,23.16,15.24,50.44
10/7/20 18:00,2020,10,7,18,0,12.91,55.94
10/8/20 3:00,2020,10,8,3,0,5.47,84.44
10/8/20 7:00,2020,10,8,7,159.38,6.83,80.38
10/8/20 8:00,2020,10,8,8,332.41,9.67,67.38
10/8/20 9:00,2020,10,8,9,486.11,13.41,49.12
10/8/20 10:00,2020,10,8,10,595.42,15.67,38.38
10/8/20 11:00,2020,10,8,11,649.51,17.04,34.69
10/8/20 12:00,2020,10,8,12,649.77,18.06,32.69
10/8/20 13:00,2020,10,8,13,588.55,18.67,32
10/8/20 14:00,2020,10,8,14,473,18.87,32.38
10/8/20 15:00,2020,10,8,15,309.66,18.72,33
10/8/20 16:00,2020,10,8,16,133.38,17.45,40.19
10/8/20 17:00,2020,10,8,17,14.57,14.5,50.75
10/8/20 18:00,2020,10,8,18,0,12.87,53.44
10/8/20 23:00,2020,10,8,23,0,10.69,72.56
10/9/20 7:00,2020,10,9,7,78.3,13.67,84.06
10/9/20 8:00,2020,10,9,8,201.22,15.77,77.94
10/9/20 9:00,2020,10,9,9,291.45,18.56,70.62
10/9/20 10:00,2020,10,9,10,360.36,21.05,64.5
10/9/20 11:00,2020,10,9,11,482.16,23.23,57.94
10/9/20 12:00,2020,10,9,12,468.24,24.89,51.62
10/9/20 13:00,2020,10,9,13,410.14,25.9,47.5
10/9/20 14:00,2020,10,9,14,329.34,26.21,46.19
10/9/20 15:00,2020,10,9,15,206.69,25.75,49.94
10/9/20 16:00,2020,10,9,16,96.2,23.4,63.69
10/9/20 17:00,2020,10,9,17,11.9,19.56,71.5
10/9/20 18:00,2020,10,9,18,0,17.9,71.75
10/10/20 5:00,2020,10,10,5,0,7.44,86.31
10/10/20 7:00,2020,10,10,7,103.33,8.38,78.62
10/10/20 8:00,2020,10,10,8,229.15,10.49,63.12
10/10/20 9:00,2020,10,10,9,329.54,12.28,52.81
10/10/20 10:00,2020,10,10,10,598.33,13.98,46.62
10/10/20 11:00,2020,10,10,11,656.8,15.53,42.5
10/10/20 12:00,2020,10,10,12,435.73,16.72,40.06
10/10/20 13:00,2020,10,10,13,602.7,17.55,38.25
10/10/20 14:00,2020,10,10,14,494.84,17.88,37.88
10/10/20 15:00,2020,10,10,15,342.55,17.66,39
10/10/20 16:00,2020,10,10,16,162.01,16.58,44.19
10/10/20 17:00,2020,10,10,17,17.14,12.69,62.81
10/10/20 18:00,2020,10,10,18,0,10.84,65.38
10/11/20 1:00,2020,10,11,1,0,8.4,94.5
10/11/20 7:00,2020,10,11,7,81.49,7.58,91.25
10/11/20 8:00,2020,10,11,8,201.02,9.13,84.44
10/11/20 9:00,2020,10,11,9,324.03,11.56,76.94
10/11/20 10:00,2020,10,11,10,410.57,13.53,73.56
10/11/20 11:00,2020,10,11,11,473.83,15.9,70.12
10/11/20 12:00,2020,10,11,12,517.59,18.71,65.44
10/11/20 13:00,2020,10,11,13,472.23,20.73,63.12
10/11/20 14:00,2020,10,11,14,392.61,21.59,63.44
10/11/20 15:00,2020,10,11,15,242.34,21.68,65.62
10/11/20 16:00,2020,10,11,16,102.74,20.83,70.88
10/11/20 17:00,2020,10,11,17,11.33,19.24,79.5
10/11/20 18:00,2020,10,11,18,0,18.15,86.5
10/11/20 21:00,2020,10,11,21,0,17.49,91.56
10/12/20 7:00,2020,10,12,7,117.28,8.98,89.31
10/12/20 8:00,2020,10,12,8,315.97,10.08,81.12
10/12/20 9:00,2020,10,12,9,470.77,11.69,63.19
10/12/20 10:00,2020,10,12,10,587.46,13.32,48.06
10/12/20 11:00,2020,10,12,11,648.81,14.62,42.12
10/12/20 12:00,2020,10,12,12,655.76,15.74,39.5
10/12/20 13:00,2020,10,12,13,392.49,16.55,38.5
10/12/20 14:00,2020,10,12,14,486.23,16.98,38
10/12/20 15:00,2020,10,12,15,331.06,16.97,38.5
10/12/20 16:00,2020,10,12,16,148.67,15.82,45.88
10/12/20 17:00,2020,10,12,17,13.26,12.15,61
10/12/20 18:00,2020,10,12,18,0,9.97,66
10/13/20 3:00,2020,10,13,3,0,8.87,61
10/13/20 7:00,2020,10,13,7,142.28,8.39,79.88
10/13/20 8:00,2020,10,13,8,317.18,10.33,69.44
10/13/20 9:00,2020,10,13,9,471.47,12.25,56.19
10/13/20 10:00,2020,10,13,10,586.73,13.96,45.38
10/13/20 11:00,2020,10,13,11,648.36,15.08,39.56
10/13/20 12:00,2020,10,13,12,626.7,15.73,36.81
10/13/20 13:00,2020,10,13,13,571.97,16.04,35.06
10/13/20 14:00,2020,10,13,14,452.88,16.01,34
10/13/20 15:00,2020,10,13,15,302.58,15.63,33.69
10/13/20 16:00,2020,10,13,16,136.59,14.59,36.19
10/13/20 17:00,2020,10,13,17,11.62,11.78,46.44
10/13/20 18:00,2020,10,13,18,0,9.88,53.62
10/14/20 4:00,2020,10,14,4,0,8.85,63.38
10/14/20 7:00,2020,10,14,7,49.18,8.94,66.94
10/14/20 8:00,2020,10,14,8,101.77,9.68,63.19
10/14/20 9:00,2020,10,14,9,152.59,10.55,61.56
10/14/20 10:00,2020,10,14,10,176.99,11.69,61.69
10/14/20 11:00,2020,10,14,11,218.48,13.15,58.38
10/14/20 12:00,2020,10,14,12,197.34,14.91,54.5
10/14/20 13:00,2020,10,14,13,242.05,17.1,49.5
10/14/20 14:00,2020,10,14,14,193.12,18.68,38.69
10/14/20 15:00,2020,10,14,15,121.92,17.52,37.31
10/14/20 16:00,2020,10,14,16,58.83,14.96,44.31
10/14/20 17:00,2020,10,14,17,6.76,11.87,58.69
10/14/20 18:00,2020,10,14,18,0,9.18,65.38
10/15/20 0:00,2020,10,15,0,0,2.2,53.75
10/15/20 7:00,2020,10,15,7,146.12,-0.85,65.62
10/15/20 8:00,2020,10,15,8,319.58,1.47,53.12
10/15/20 9:00,2020,10,15,9,445.33,4.12,39.62
10/15/20 10:00,2020,10,15,10,552.81,6.1,34.06
10/15/20 11:00,2020,10,15,11,613.66,7.62,33.62
10/15/20 12:00,2020,10,15,12,644.43,8.69,34.5
10/15/20 13:00,2020,10,15,13,532.63,9.2,35.56
10/15/20 14:00,2020,10,15,14,384.24,8.97,37.5
10/15/20 15:00,2020,10,15,15,221.87,8.54,39.56
10/15/20 16:00,2020,10,15,16,93.73,8.01,41.94
10/15/20 17:00,2020,10,15,17,8.31,6.19,50
10/15/20 18:00,2020,10,15,18,0,4.69,58
10/15/20 20:00,2020,10,15,20,0,4.19,62.75
10/16/20 6:00,2020,10,16,6,8.23,0.01,83.62
10/16/20 7:00,2020,10,16,7,74.65,1.26,80.06
10/16/20 8:00,2020,10,16,8,147.75,2.85,75
10/16/20 9:00,2020,10,16,9,216.39,4.61,65.38
10/16/20 10:00,2020,10,16,10,275.74,5.64,53.06
10/16/20 11:00,2020,10,16,11,393.48,6.19,42.06
10/16/20 12:00,2020,10,16,12,457.73,6.46,34.81
10/16/20 13:00,2020,10,16,13,433.69,6.89,30.5
10/16/20 14:00,2020,10,16,14,358.29,6.89,28.88
10/16/20 15:00,2020,10,16,15,246.17,6.51,29.06
10/16/20 16:00,2020,10,16,16,107.77,5.67,31.25
10/16/20 17:00,2020,10,16,17,7.55,2.33,47.44
10/16/20 18:00,2020,10,16,18,0,1.26,55.5
10/17/20 2:00,2020,10,17,2,0,1.76,79.94
10/17/20 7:00,2020,10,17,7,98.33,1.45,95
10/17/20 8:00,2020,10,17,8,240.2,3.31,89
10/17/20 9:00,2020,10,17,9,270.32,6.44,77.06
10/17/20 10:00,2020,10,17,10,313.03,9.62,65.25
10/17/20 11:00,2020,10,17,11,358.48,12.1,55.81
10/17/20 12:00,2020,10,17,12,300.36,12.44,53.94
10/17/20 13:00,2020,10,17,13,215.89,11.78,55.81
10/17/20 14:00,2020,10,17,14,121.45,11.04,58
10/17/20 15:00,2020,10,17,15,72.05,9.48,63.44
10/17/20 16:00,2020,10,17,16,27.09,7.19,72.19
10/17/20 17:00,2020,10,17,17,6.09,5.6,76.5
10/17/20 18:00,2020,10,17,18,0,4.79,75.56
10/17/20 22:00,2020,10,17,22,0,1.6,75.06
10/18/20 7:00,2020,10,18,7,89.14,-3.34,77.38
10/18/20 8:00,2020,10,18,8,282.5,-1.25,61.19
10/18/20 9:00,2020,10,18,9,284.01,0.69,49.75
10/18/20 10:00,2020,10,18,10,210.48,1.68,45.69
10/18/20 11:00,2020,10,18,11,328.89,2.47,43.5
10/18/20 12:00,2020,10,18,12,340.49,3.12,42.12
10/18/20 13:00,2020,10,18,13,284.6,3.19,42.19
10/18/20 14:00,2020,10,18,14,204.7,2.81,43.12
10/18/20 15:00,2020,10,18,15,153.24,2.41,43.5
10/18/20 16:00,2020,10,18,16,67.16,1.77,45.06
10/18/20 17:00,2020,10,18,17,0,-0.91,60.12
10/18/20 18:00,2020,10,18,18,0,-2.4,65.94
